status	dabs_path	tf_resource	tf_path
match	resources.pipelines.*.ingestion_definition.objects[*].schema.table_configuration.query_based_connector_config.hard_deletion_sync_min_interval_in_seconds	databricks_pipeline	ingestion_definition.objects.schema.table_configuration.query_based_connector_config.hard_deletion_sync_min_interval_in_seconds
match	resources.pipelines.*.ingestion_definition.objects[*].schema.table_configuration.row_filter	databricks_pipeline	ingestion_definition.objects.schema.table_configuration.row_filter
match	resources.pipelines.*.ingestion_definition.objects[*].schema.table_configuration.salesforce_include_formula_fields	databricks_pipeline	ingestion_definition.objects.schema.table_configuration.salesforce_include_formula_fields
match	resources.pipelines.*.ingestion_definition.objects[*].schema.table_configuration.scd_type	databricks_pipeline	ingestion_definition.objects.schema.table_configuration.scd_type
match	resources.pipelines.*.ingestion_definition.objects[*].schema.table_configuration.sequence_by[*]	databricks_pipeline	ingestion_definition.objects.schema.table_configuration.sequence_by
match	resources.pipelines.*.ingestion_definition.objects[*].schema.table_configuration.workday_report_parameters	databricks_pipeline	ingestion_definition.objects.schema.table_configuration.workday_report_parameters
match	resources.pipelines.*.ingestion_definition.objects[*].schema.table_configuration.workday_report_parameters.incremental	databricks_pipeline	ingestion_definition.objects.schema.table_configuration.workday_report_parameters.incremental
match	resources.pipelines.*.ingestion_definition.objects[*].schema.table_configuration.workday_report_parameters.parameters	databricks_pipeline	ingestion_definition.objects.schema.table_configuration.workday_report_parameters.parameters
match	resources.pipelines.*.ingestion_definition.objects[*].schema.table_configuration.workday_report_parameters.parameters.*	databricks_pipeline	ingestion_definition.objects.schema.table_configuration.workday_report_parameters.parameters.*
match	resources.pipelines.*.ingestion_definition.objects[*].schema.table_configuration.workday_report_parameters.report_parameters[*]	databricks_pipeline	ingestion_definition.objects.schema.table_configuration.workday_report_parameters.report_parameters
match	resources.pipelines.*.ingestion_definition.objects[*].schema.table_configuration.workday_report_parameters.report_parameters[*].key	databricks_pipeline	ingestion_definition.objects.schema.table_configuration.workday_report_parameters.report_parameters.key
match	resources.pipelines.*.ingestion_definition.objects[*].schema.table_configuration.workday_report_parameters.report_parameters[*].value	databricks_pipeline	ingestion_definition.objects.schema.table_configuration.workday_report_parameters.report_parameters.value
match	resources.pipelines.*.ingestion_definition.objects[*].table	databricks_pipeline	ingestion_definition.objects.table
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options	databricks_pipeline	ingestion_definition.objects.table.connector_options
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options.confluence_options	databricks_pipeline	ingestion_definition.objects.table.connector_options.confluence_options
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options.confluence_options.include_confluence_spaces[*]	databricks_pipeline	ingestion_definition.objects.table.connector_options.confluence_options.include_confluence_spaces
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options.gdrive_options	databricks_pipeline	ingestion_definition.objects.table.connector_options.gdrive_options
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options.gdrive_options.entity_type	databricks_pipeline	ingestion_definition.objects.table.connector_options.gdrive_options.entity_type
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options.gdrive_options.file_ingestion_options	databricks_pipeline	ingestion_definition.objects.table.connector_options.gdrive_options.file_ingestion_options
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options.gdrive_options.file_ingestion_options.corrupt_record_column	databricks_pipeline	ingestion_definition.objects.table.connector_options.gdrive_options.file_ingestion_options.corrupt_record_column
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options.gdrive_options.file_ingestion_options.file_filters[*]	databricks_pipeline	ingestion_definition.objects.table.connector_options.gdrive_options.file_ingestion_options.file_filters
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options.gdrive_options.file_ingestion_options.file_filters[*].modified_after	databricks_pipeline	ingestion_definition.objects.table.connector_options.gdrive_options.file_ingestion_options.file_filters.modified_after
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options.gdrive_options.file_ingestion_options.file_filters[*].modified_before	databricks_pipeline	ingestion_definition.objects.table.connector_options.gdrive_options.file_ingestion_options.file_filters.modified_before
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options.gdrive_options.file_ingestion_options.file_filters[*].path_filter	databricks_pipeline	ingestion_definition.objects.table.connector_options.gdrive_options.file_ingestion_options.file_filters.path_filter
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options.gdrive_options.file_ingestion_options.format	databricks_pipeline	ingestion_definition.objects.table.connector_options.gdrive_options.file_ingestion_options.format
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options.gdrive_options.file_ingestion_options.format_options	databricks_pipeline	ingestion_definition.objects.table.connector_options.gdrive_options.file_ingestion_options.format_options
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options.gdrive_options.file_ingestion_options.format_options.*	databricks_pipeline	ingestion_definition.objects.table.connector_options.gdrive_options.file_ingestion_options.format_options.*
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options.gdrive_options.file_ingestion_options.ignore_corrupt_files	databricks_pipeline	ingestion_definition.objects.table.connector_options.gdrive_options.file_ingestion_options.ignore_corrupt_files
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options.gdrive_options.file_ingestion_options.infer_column_types	databricks_pipeline	ingestion_definition.objects.table.connector_options.gdrive_options.file_ingestion_options.infer_column_types
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options.gdrive_options.file_ingestion_options.reader_case_sensitive	databricks_pipeline	ingestion_definition.objects.table.connector_options.gdrive_options.file_ingestion_options.reader_case_sensitive
match	resources.pipelines.*.ingestion_definition.objects[*].table.connector_options.gdrive_options.file_ingestion_options.rescued_data_column	databricks_pipeline	ingestion_definition.objects.table.connector_options.gdrive_options.file_ingestion_options.rescued_data_column
